node,xx,yy
147,0.698373398575,0.372916109385
144,0.652868431367,0.288993757662
145,0.975405046215,0.423267409967
142,0.442819213751,0.40500776333
143,0.520418858725,0.496868875044
140,0.725541160047,0.38727911515
177,0.296302949831,0.42623339308
148,0.912687966068,0.235438485477
149,0.634418994867,0.383400368646
77,0.730627755361,0.422878009036
76,0.621575158614,0.289322654883
75,0.639409330247,0.281833834037
74,0.273853321246,0.482070936811
73,0.636425948797,0.431168506153
72,0.252768075437,0.361670077225
71,0.466657500098,0.441461850564
70,0.430088384948,0.418224399676
79,0.601931796067,0.338689441402
78,0.363178813387,0.603530301546
2,0.291234685821,0.157636515484
41,0.758156648087,0.506696624834
47,0.98615964706,0.310843107904
67,0.42420298163,0.475075061704
